Filter,SWAF,NAF,TAF
FP, 0.019, 0.111000, 0.037000
FP, 0.021, 0.117000, 0.038000
FP, 0.021, 1.000000, 0.000000
FP, 0.002, 0.182000, 0.103000
FP, 0.002, 0.054000, 0.024000
PASS, 0.569, 0.318000, 0.000000
FP, 0.011, 0.500000, 0.000000
FP, 0.017, 0.133000, 0.000000
FP, 0.0065, 0.049000, 0.000000
FP, 0.008, 0.048000, 0.000000
FP, 0.0075, 0.048000, 0.000000
FP, 0.019, 0.094000, 0.054000
FP, 0.018, 0.094000, 0.053000
FP, 0.016, 0.091000, 0.053000
FP, 0.004, 0.070000, 0.000000
FP, 0.0055, 0.044000, 0.000000
FP, 0.005, 0.047000, 0.000000
FP, 0.016, 0.033000, 0.050000
FP, 0.016, 0.033000, 0.050000
FP, 0.016, 0.033000, 0.049000
FP, 0.002, 0.060000, 0.069000
FP, 0.235, 0.519000, 0.231000
FP, 0.235, 0.047000, 0.032000
FP, 0.009, 0.045000, 0.032000
FP, 0.009, 0.048000, 0.031000
FP, 0.011, 0.048000, 0.031000
FP, 0.0075, 0.050000, 0.031000
FP, 0.007, 0.054000, 0.000000
FP, 0.011, 0.049000, 0.034000
FP, 0.012, 0.063000, 0.033000
FP, 0.01, 0.064000, 0.034000
FP, 0.012, 0.065000, 0.033000
FP, 0.041, 0.067000, 0.038000
FP, 0.039, 0.067000, 0.042000
FP, 0.039, 0.068000, 0.042000
FP, 0.0025, 0.056000, 0.024000
FP, 0.0025, 0.056000, 0.024000
FP, 0.0025, 0.053000, 0.024000
FP, 0.0025, 0.053000, 0.023000
FP, 0.0025, 0.053000, 0.023000
FP, 0.122, 0.116000, 0.059000
FP, 0.011, 0.046000, 0.049000
FP, 0.011, 0.067000, 0.048000
FP, 0.008, 0.125000, 0.083000
FP, 0.0075, 0.125000, 0.087000
FP, 0.008, 0.133000, 0.045000
FP, 0.007, 0.125000, 0.050000
FP, 0.006, 0.118000, 0.056000
FP, 0.006, 0.118000, 0.056000
FP, 0.006, 0.059000, 0.000000
FP, 0.006, 0.059000, 0.000000
FP, 0.006, 0.059000, 0.000000
FP, 0.006, 0.061000, 0.000000
FP, 0.024, 0.208000, 0.130000
FP, 0.024, 0.038000, 0.000000
FP, 0.024, 0.038000, 0.000000
FP, 0.024, 0.038000, 0.000000
FP, 0.024, 0.039000, 0.000000
FP, 0.007, 0.063000, 0.043000
FP, 0.007, 0.059000, 0.043000
FP, 0.0045, 0.065000, 0.043000
FP, 0.0045, 0.065000, 0.043000
FP, 0.004, 0.065000, 0.040000
FP, 0.004, 0.065000, 0.040000
FP, 0.0025, 0.067000, 0.038000
FP, 0.0025, 0.065000, 0.038000
FP, 0.33, 0.117000, 0.101000
FP, 0.073, 0.077000, 0.070000
FP, 0.178, 0.059000, 0.040000
FP, 0.056, 0.063000, 0.068000
FP, 0.0065, 0.031000, 0.023000
FP, 0.261, 0.071000, 0.043000
FP, 0.083, 0.083000, 0.071000
FP, 0.035, 0.067000, 0.022000
FP, 0.034, 0.065000, 0.022000
FP, 0.034, 0.065000, 0.022000
FP, 0.062, 0.077000, 0.037000
FP, 0.061, 0.063000, 0.038000
FP, 0.04, 0.094000, 0.070000
FP, 0.006, 0.082000, 0.063000
FP, 0.029, 0.086000, 0.076000
FP, 0.328, 0.208000, 0.077000
FP, 0.328, 0.044000, 0.000000
FP, 0.0005, 0.044000, 0.000000
FP, 0.0005, 0.051000, 0.064000
FP, 0.1, 0.096000, 0.061000
FP, 0.014, 0.082000, 0.081000
FP, 0.014, 0.057000, 0.048000
FP, 0.016, 0.096000, 0.066000
FP, 0.222, 0.042000, 0.058000
FP, 0.069, 0.042000, 0.058000
FP, 0.29, 0.068000, 0.037000
FP, 0.38, 0.126000, 0.092000
FP, 0.38, 0.036000, 0.072000
FP, 0.0005, 0.032000, 0.057000
FP, 0.374, 0.098000, 0.067000
FP, 0.362, 0.097000, 0.067000
FP, 0.036, 0.069000, 0.081000
FP, 0.036, 0.027000, 0.038000
FP, 0.142, 0.046000, 0.064000
FP, 0.019, 0.093000, 0.075000
FP, 0.39, 0.068000, 0.084000
FP, 0.39, 0.054000, 0.014000
FP, 0.39, 0.101000, 0.025000
FP, 0.39, 0.047000, 0.011000
FP, 0.39, 0.103000, 0.024000
FP, 0.016, 0.127000, 0.066000
FP, 0.016, 0.040000, 0.029000
FP, 0.286, 0.068000, 0.075000
FP, 0.085, 0.136000, 0.089000
FP, 0.216, 0.044000, 0.072000
FP, 0.194, 0.115000, 0.073000
FP, 0.372, 0.087000, 0.065000
FP, 0.088, 0.044000, 0.093000
FP, 0.0035, 0.068000, 0.077000
FP, 0.0035, 0.039000, 0.026000
FP, 0.001, 0.027000, 0.020000
FP, 0.286, 0.063000, 0.030000
FP, 0.174, 0.056000, 0.057000
FP, 0.053, 0.057000, 0.095000
FP, 0.105, 0.107000, 0.078000
FP, 0.254, 0.080000, 0.095000
FP, 0.393, 0.158000, 0.093000
FP, 0.318, 0.166000, 0.082000
FP, 0.24, 0.056000, 0.039000
FP, 0.178, 0.055000, 0.039000
FP, 0.178, 0.076000, 0.093000
FP, 0.112, 0.116000, 0.229000
FP, 0.0005, 0.085000, 0.106000
FP, 0.02, 0.267000, 0.071000
FP, 0.141, 0.062000, 0.066000
FP, 0.124, 0.041000, 0.064000
FP, 0.347, 0.071000, 0.086000
FP, 0.068, 0.054000, 0.081000
FP, 0.231, 0.071000, 0.078000
FP, 0.042, 0.035000, 0.020000
FP, 0.042, 0.136000, 0.000000
FP, 0.009, 0.056000, 0.048000
FP, 0.018, 0.044000, 0.090000
FP, 0.385, 0.079000, 0.073000
FP, 0.21, 0.136000, 0.091000
FP, 0.41, 0.121000, 0.056000
FP, 0.043, 0.150000, 0.066000
FP, 0.185, 0.176000, 0.092000
FP, 0.088, 0.075000, 0.031000
FP, 0.369, 0.129000, 0.081000
FP, 0.452, 0.165000, 0.089000
FP, 0.402, 0.097000, 0.041000
FP, 0.029, 0.089000, 0.053000
FP, 0.028, 0.099000, 0.062000
FP, 0.21, 0.081000, 0.076000
FP, 0.21, 0.163000, 0.088000
FP, 0.148, 0.154000, 0.061000
FP, 0.514, 0.151000, 0.088000
FP, 0.431, 0.096000, 0.049000
FP, 0.459, 0.078000, 0.075000
FP, 0.443, 0.035000, 0.054000
FP, 0.443, 0.034000, 0.052000
FP, 0.432, 0.021000, 0.053000
FP, 0.366, 0.051000, 0.067000
FP, 0.434, 0.128000, 0.089000
FP, 0.0025, 0.014000, 0.017000
FP, 0.001, 0.014000, 0.008772
FP, 0.02, 0.074000, 0.091000
FP, 0.012, 0.084000, 0.075000
FP, 0.42, 0.056000, 0.075000
FP, 0.463, 0.049000, 0.154000
FP, 0.004, 0.035000, 0.055000
FP, 0.038, 0.022000, 0.082000
FP, 0.063, 0.054000, 0.085000
FP, 0.009, 0.065000, 0.070000
FP, 0.025, 0.039000, 0.071000
FP, 0.018, 0.145000, 0.046000
FP, 0.019, 0.034000, 0.116000
FP, 0.36, 0.048000, 0.045000
FP, 0.0015, 0.063000, 0.057000
FP, 0.024, 0.255000, 0.200000
FP, 0.016, 0.044000, 0.065000
FP, 0.012, 0.060000, 0.056000
FP, 0.021, 0.062000, 0.095000
FP, 0.154, 0.111000, 0.052000
FP, 0.012, 0.302000, 0.098000
FP, 0.167, 0.020000, 0.114000
FP, 0.174, 0.031000, 0.124000
FP, 0.085, 0.094000, 0.098000
FP, 0.387, 0.154000, 0.123000
FP, 0.387, 0.020000, 0.000000
FP, 0.011, 0.038000, 0.016000
FP, 0.081, 0.073000, 0.030000
FP, 0.164, 0.117000, 0.074000
FP, 0.376, 0.085000, 0.097000
FP, 0.185, 0.100000, 0.092000
FP, 0.276, 0.106000, 0.095000
FP, 0.06, 0.083000, 0.075000
FP, 0.099, 0.094000, 0.071000
FP, 0.384, 0.092000, 0.180000
FP, 0.263, 0.092000, 0.046000
FP, 0.023, 0.069000, 0.081000
FP, 0.101, 0.074000, 0.083000
FP, 0.276, 0.065000, 0.067000
FP, 0.018, 0.061000, 0.092000
FP, 0.014, 0.083000, 0.077000
FP, 0.006, 0.052000, 0.049000
FP, 0.313, 0.039000, 0.072000
FP, 0.095, 0.036000, 0.055000
FP, 0.012, 0.039000, 0.033000
FP, 0.013, 0.036000, 0.031000
FP, 0.013, 0.016000, 0.031000
FP, 0.01, 0.052000, 0.027000
FP, 0.024, 0.102000, 0.080000
FP, 0.004, 0.021000, 0.026000
FP, 0.002, 0.017000, 0.026000
FP, 0.022, 0.069000, 0.081000
FP, 0.12, 0.080000, 0.053000
FP, 0.03, 0.065000, 0.056000
FP, 0.034, 0.029000, 0.044000
FP, 0.02, 0.098000, 0.070000
FP, 0.033, 0.044000, 0.065000
FP, 0.259, 0.066000, 0.088000
FP, 0.13, 0.120000, 0.065000
FP, 0.319, 0.129000, 0.094000
FP, 0.211, 0.118000, 0.083000
FP, 0.138, 0.097000, 0.080000
FP, 0.041, 0.083000, 0.063000
FP, 0.23, 0.049000, 0.081000
FP, 0.23, 0.046000, 0.057000
FP, 0.32, 0.083000, 0.058000
FP, 0.027, 0.057000, 0.028000
FP, 0.027, 0.061000, 0.032000
FP, 0.182, 0.071000, 0.100000
FP, 0.052, 0.067000, 0.050000
FP, 0.033, 0.069000, 0.063000
FP, 0.11, 0.143000, 0.068000
FP, 0.39, 0.056000, 0.028000
FP, 0.405, 0.058000, 0.028000
FP, 0.124, 0.100000, 0.253000
FP, 0.173, 0.132000, 0.040000
FP, 0.0075, 0.064000, 0.038000
FP, 0.01, 0.031000, 0.069000
FP, 0.419, 0.023000, 0.028000
FP, 0.058, 0.100000, 0.087000
FP, 0.058, 0.070000, 0.014000
FP, 0.0005, 0.033000, 0.007463
FP, 0.0035, 0.070000, 0.024000
FP, 0.076, 0.150000, 0.045000
FP, 0.076, 0.048000, 0.022000
FP, 0.076, 0.064000, 0.036000
FP, 0.141, 0.090000, 0.081000
FP, 0.256, 0.093000, 0.102000
FP, 0.305, 0.064000, 0.101000
FP, 0.081, 0.093000, 0.094000
FP, 0.398, 0.061000, 0.058000
FP, 0.059, 0.174000, 0.097000
FP, 0.026, 0.059000, 0.079000
FP, 0.079, 0.086000, 0.078000
FP, 0.075, 0.046000, 0.091000
FP, 0.075, 0.066000, 0.019000
FP, 0.003, 0.061000, 0.020000
FP, 0.0085, 0.086000, 0.056000
FP, 0.109, 0.081000, 0.025000
FP, 0.036, 0.032000, 0.021000
FP, 0.142, 0.046000, 0.020000
FP, 0.142, 0.046000, 0.020000
FP, 0.177, 0.082000, 0.091000
FP, 0.049, 0.069000, 0.035000
FP, 0.187, 0.059000, 0.049000
FP, 0.03, 0.056000, 0.070000
FP, 0.003, 0.080000, 0.048000
FP, 0.006, 0.183000, 0.093000
FP, 0.048, 0.035000, 0.059000
FP, 0.049, 0.035000, 0.059000
PASS, 0.01, 0.080000, 0.026000
FP, 0.036, 0.106000, 0.000000
FP, 0.029, 0.073000, 0.000000
FP, 0.002, 0.070000, 0.043000
PASS, 0.002, 0.483000, 0.000000
FP, 0.002, 0.120000, 0.037000
FP, 0.002, 0.122000, 0.038000
FP, 0.002, 0.118000, 0.033000
FP, 0.002, 0.096000, 0.032000
FP, 0.002, 0.073000, 0.000000
FP, 0.002, 0.055000, 0.000000
FP, 0.17, 0.130000, 0.000000
FP, 0.015, 0.035000, 0.054000
FP, 0.0075, 0.025000, 0.026000
FP, 0.0075, 0.025000, 0.000000
FP, 0.0075, 0.025000, 0.000000
FP, 0.006, 0.025000, 0.000000
FP, 0.003, 0.025000, 0.000000
FP, 0.003, 0.059000, 0.000000
FP, 0.003, 0.059000, 0.000000
FP, 0.004, 0.105000, 0.036000
FP, 0.004, 0.042000, 0.000000
FP, 0.0015, 0.042000, 0.000000
FP, 0.0015, 0.054000, 0.044000
FP, 0.0015, 0.054000, 0.044000
FP, 0.0015, 0.052000, 0.043000
FP, 0.0015, 0.052000, 0.043000
FP, 0.0015, 0.052000, 0.042000
FP, 0.0015, 0.052000, 0.042000
FP, 0.0015, 0.051000, 0.042000
FP, 0.0015, 0.048000, 0.044000
FP, 0.0015, 0.051000, 0.044000
FP, 0.0015, 0.167000, 0.091000
FP, 0.019, 0.118000, 0.056000
FP, 0.011, 0.088000, 0.056000
FP, 0.011, 0.103000, 0.000000
FP, 0.011, 0.056000, 0.000000
FP, 0.011, 0.056000, 0.000000
FP, 0.011, 0.056000, 0.000000
FP, 0.011, 0.061000, 0.000000
FP, 0.011, 0.054000, 0.000000
FP, 0.011, 0.038000, 0.000000
FP, 0.011, 0.039000, 0.000000
FP, 0.011, 0.040000, 0.000000
FP, 0.011, 0.040000, 0.000000
FP, 0.021, 0.049000, 0.067000
FP, 0.042, 0.147000, 0.056000
FP, 0.405, 0.400000, 0.000000
FP, 0.405, 0.364000, 0.000000
FP, 0.076, 0.286000, 0.048000
FP, 0.066, 0.233000, 0.050000
FP, 0.066, 0.400000, 0.000000
FP, 0.066, 0.083000, 0.000000
FP, 0.0015, 0.030000, 0.038000
FP, 0.0015, 0.032000, 0.041000
FP, 0.0015, 0.032000, 0.041000
FP, 0.0015, 0.029000, 0.039000
FP, 0.013, 0.138000, 0.067000
PASS, 0.013, 0.138000, 0.067000
FP, 0.038, 0.381000, 0.033000
FP, 0.038, 0.372000, 0.029000
FP, 0.005, 0.050000, 0.034000
FP, 0.005, 0.050000, 0.034000
FP, 0.005, 0.038000, 0.024000
FP, 0.005, 0.038000, 0.024000
FP, 0.005, 0.038000, 0.026000
FP, 0.005, 0.038000, 0.027000
FP, 0.005, 0.038000, 0.027000
FP, 0.005, 0.037000, 0.027000
FP, 0.005, 0.036000, 0.028000
FP, 0.005, 0.043000, 0.030000
FP, 0.0055, 0.070000, 0.045000
FP, 0.0055, 0.071000, 0.044000
FP, 0.005, 0.068000, 0.022000
FP, 0.004, 0.068000, 0.021000
FP, 0.004, 0.108000, 0.000000
FP, 0.004, 0.103000, 0.000000
FP, 0.004, 0.103000, 0.000000
FP, 0.226, 0.152000, 0.071000
FP, 0.218, 0.152000, 0.071000
FP, 0.114, 0.094000, 0.031000
FP, 0.043, 0.091000, 0.031000
FP, 0.043, 0.039000, 0.000000
FP, 0.043, 0.039000, 0.000000
FP, 0.043, 0.038000, 0.000000
FP, 0.043, 0.061000, 0.000000
FP, 0.043, 0.061000, 0.000000
FP, 0.019, 0.189000, 0.000000
FP, 0.724, 0.214000, 0.080000
FP, 0.725, 0.231000, 0.042000
FP, 0.721, 0.217000, 0.045000
FP, 0.0065, 0.070000, 0.000000
FP, 0.011, 0.052000, 0.000000
FP, 0.0075, 0.057000, 0.000000
FP, 0.273, 0.095000, 0.051000
FP, 0.273, 0.067000, 0.029000
FP, 0.273, 0.067000, 0.029000
FP, 0.273, 0.071000, 0.000000
FP, 0.273, 0.040000, 0.000000
FP, 0.273, 0.039000, 0.000000
FP, 0.273, 0.039000, 0.000000
FP, 0.273, 1.000000, 0.000000
FP, 0.385, 0.113000, 0.068000
FP, 0.12, 0.042000, 0.070000
FP, 0.512, 0.066000, 0.043000
FP, 0.0035, 0.088000, 0.042000
FP, 0.0035, 0.086000, 0.040000
FP, 0.0035, 0.160000, 0.067000
FP, 0.011, 0.063000, 0.000000
FP, 0.007, 0.065000, 0.000000
FP, 0.006, 0.082000, 0.000000
FP, 0.0045, 0.043000, 0.000000
FP, 0.0045, 0.043000, 0.000000
FP, 0.0045, 0.043000, 0.000000
PASS, 0.0045, 0.516000, 0.000000
FP, 0.0045, 0.048000, 0.049000
FP, 0.0045, 0.048000, 0.047000
FP, 0.0045, 0.049000, 0.042000
FP, 0.0045, 0.075000, 0.043000
FP, 0.0045, 0.068000, 0.048000
FP, 0.005, 0.056000, 0.047000
FP, 0.0025, 0.083000, 0.000000
FP, 0.011, 0.042000, 0.000000
FP, 0.011, 0.043000, 0.000000
FP, 0.16, 0.061000, 0.043000
FP, 0.16, 0.061000, 0.043000
FP, 0.005005, 0.106000, 0.078000
FP, 0.317, 0.093000, 0.064000
FP, 0.007508, 0.037000, 0.063000
FP, 0.194, 0.127000, 0.089000
FP, 0.194, 0.050000, 0.053000
FP, 0.02, 0.073000, 0.059000
FP, 0.02, 0.102000, 0.057000
FP, 0.02, 0.042000, 0.028000
FP, 0.01, 0.080000, 0.063000
FP, 0.014, 0.078000, 0.037000
FP, 0.013, 0.116000, 0.000000
FP, 0.013, 0.367000, 0.208000
FP, 0.004, 0.057000, 0.042000
FP, 0.007, 0.063000, 0.033000
FP, 0.0055, 0.067000, 0.034000
FP, 0.0055, 0.071000, 0.000000
FP, 0.0055, 0.048000, 0.029000
FP, 0.0055, 0.048000, 0.030000
FP, 0.0055, 0.054000, 0.037000
FP, 0.0055, 0.053000, 0.000000
FP, 0.0055, 0.054000, 0.000000
FP, 0.08, 0.353000, 0.100000
FP, 0.08, 0.412000, 0.000000
FP, 0.003, 0.074000, 0.080000
FP, 0.003, 0.120000, 0.077000
FP, 0.003, 0.030000, 0.000000
FP, 0.003, 0.032000, 0.000000
FP, 0.029, 0.103000, 0.024000
FP, 0.027, 0.091000, 0.025000
FP, 0.0055, 0.043000, 0.000000
FP, 0.001, 0.045000, 0.000000
FP, 0.0015, 0.045000, 0.000000
FP, 0.022, 0.063000, 0.027000
FP, 0.022, 0.063000, 0.026000
FP, 0.02, 0.063000, 0.026000
FP, 0.012, 0.059000, 0.027000
FP, 0.012, 0.059000, 0.027000
FP, 0.047, 0.115000, 0.087000
FP, 0.004, 0.047000, 0.026000
FP, 0.004, 0.047000, 0.026000
FP, 0.004, 0.043000, 0.026000
FP, 0.004, 0.043000, 0.026000
FP, 0.042, 0.049000, 0.025000
FP, 0.042, 0.049000, 0.025000
FP, 0.042, 0.049000, 0.024000
FP, 0.041, 0.044000, 0.024000
FP, 0.042, 0.044000, 0.024000
FP, 0.041, 0.041000, 0.024000
FP, 0.042, 0.042000, 0.024000
FP, 0.042, 0.038000, 0.000000
FP, 0.042, 0.038000, 0.000000
FP, 0.042, 0.039000, 0.000000
FP, 0.042, 0.041000, 0.000000
FP, 0.042, 0.041000, 0.000000
FP, 0.042, 0.042000, 0.000000
FP, 0.0015, 0.045000, 0.042000
FP, 0.007, 0.075000, 0.000000
FP, 0.0035, 0.073000, 0.000000
FP, 0.0035, 0.050000, 0.000000
FP, 0.0035, 0.049000, 0.000000
FP, 0.0035, 0.050000, 0.000000
FP, 0.0035, 0.053000, 0.000000
FP, 0.0035, 0.167000, 0.107000
FP, 0.015, 0.059000, 0.048000
FP, 0.017, 0.059000, 0.048000
FP, 0.017, 0.059000, 0.049000
FP, 0.014, 0.060000, 0.049000
FP, 0.012, 0.083000, 0.027000
FP, 0.01, 0.082000, 0.026000
FP, 0.01, 0.082000, 0.026000
FP, 0.008, 0.080000, 0.026000
FP, 0.008, 0.147000, 0.097000
FP, 0.008, 0.034000, 0.026000
FP, 0.008, 0.033000, 0.027000
PASS, 0.0005, 0.067000, 0.000000
PASS, 0.0005, 0.067000, 0.000000
PASS, 0.0005, 0.091000, 0.000000
PASS, 0.0005, 0.091000, 0.000000
FP, 0.0005, 0.051000, 0.000000
FP, 0.0005, 0.036000, 0.000000
FP, 0.0005, 0.036000, 0.000000
PASS, 0.0005, 0.175000, 0.000000
FP, 0.0005, 0.400000, 0.000000
FP, 0.006, 0.050000, 0.034000
FP, 0.0055, 0.051000, 0.034000
FP, 0.0055, 0.051000, 0.033000
FP, 0.0045, 0.052000, 0.034000
FP, 0.0005, 0.051000, 0.000000
FP, 0.0005, 0.050000, 0.000000
FP, 0.0005, 0.038000, 0.029000
FP, 0.0005, 0.040000, 0.027000
FP, 0.0005, 0.040000, 0.028000
FP, 0.0005, 0.058000, 0.029000
FP, 0.0005, 0.059000, 0.031000
FP, 0.0005, 0.055000, 0.029000
FP, 0.0005, 0.059000, 0.029000
FP, 0.029, 0.083000, 0.000000
FP, 0.032, 0.083000, 0.000000
FP, 0.071, 0.111000, 0.000000
FP, 0.139, 0.107000, 0.059000
PASS, 0.139, 0.059000, 0.000000
FP, 0.012, 0.100000, 0.000000
FP, 0.012, 0.158000, 0.224000
FP, 0.006, 0.060000, 0.000000
FP, 0.006, 0.059000, 0.000000
FP, 0.0055, 0.059000, 0.050000
FP, 0.0045, 0.057000, 0.000000
FP, 0.0045, 0.038000, 0.000000
FP, 0.114, 0.125000, 0.100000
FP, 0.114, 0.041000, 0.000000
FP, 0.0035, 0.035000, 0.035000
FP, 0.0035, 0.033000, 0.035000
FP, 0.003, 0.034000, 0.035000
FP, 0.001, 0.035000, 0.031000
FP, 0.001, 0.035000, 0.030000
FP, 0.001, 0.036000, 0.031000
FP, 0.001, 0.035000, 0.031000
FP, 0.001, 0.034000, 0.031000
FP, 0.001, 0.034000, 0.030000
FP, 0.001, 0.034000, 0.030000
FP, 0.001, 0.034000, 0.030000
FP, 0.001, 0.035000, 0.030000
FP, 0.001, 0.034000, 0.029000
FP, 0.001, 0.034000, 0.029000
FP, 0.001, 0.036000, 0.029000
FP, 0.001, 0.036000, 0.029000
FP, 0.001, 0.037000, 0.029000
FP, 0.001, 0.037000, 0.029000
FP, 0.001, 0.037000, 0.030000
FP, 0.001, 0.034000, 0.031000
FP, 0.001, 0.049000, 0.023000
FP, 0.001, 0.048000, 0.025000
FP, 0.001, 0.048000, 0.025000
FP, 0.001, 0.048000, 0.025000
FP, 0.001, 0.051000, 0.000000
FP, 0.006757, 0.068000, 0.026000
FP, 0.006764, 0.065000, 0.031000
FP, 0.013, 0.083000, 0.000000
FP, 0.005694, 0.060000, 0.032000
FP, 0.003623, 0.061000, 0.030000
FP, 0.003102, 0.080000, 0.030000
FP, 0.003106, 0.080000, 0.030000
FP, 0.003102, 0.082000, 0.030000
FP, 0.001551, 0.060000, 0.030000
FP, 0.0015, 0.032000, 0.030000
FP, 0.0015, 0.160000, 0.000000
FP, 0.0015, 0.200000, 0.000000
FP, 0.016, 0.132000, 0.032000
FP, 0.017, 0.119000, 0.034000
FP, 0.012, 0.093000, 0.040000
FP, 0.0085, 0.095000, 0.042000
FP, 0.0085, 0.095000, 0.042000
FP, 0.0085, 0.053000, 0.000000
FP, 0.0085, 0.053000, 0.000000
FP, 0.0085, 0.051000, 0.000000
FP, 0.0085, 0.048000, 0.000000
FP, 0.0085, 0.048000, 0.000000
FP, 0.002, 0.085000, 0.025000
PASS, 0.002, 0.071000, 0.045000
FP, 0.002, 0.300000, 0.000000
FP, 0.167, 0.300000, 0.000000
FP, 0.013, 0.047000, 0.025000
FP, 0.013, 0.040000, 0.019000
FP, 0.069, 0.040000, 0.035000
FP, 0.069, 0.045000, 0.000000
FP, 0.069, 0.044000, 0.000000
FP, 0.0015, 0.045000, 0.000000
FP, 0.0015, 0.047000, 0.017000
FP, 0.0015, 0.054000, 0.000000
FP, 0.0015, 0.054000, 0.000000
FP, 0.0015, 0.056000, 0.000000
FP, 0.0015, 0.056000, 0.000000
FP, 0.0015, 0.056000, 0.000000
FP, 0.161, 0.059000, 0.000000
FP, 0.161, 0.067000, 0.000000
FP, 0.161, 0.067000, 0.000000
FP, 0.001, 0.067000, 0.000000
FP, 0.001, 0.065000, 0.000000
FP, 0.001, 0.056000, 0.000000
FP, 0.001, 0.054000, 0.000000
FP, 0.034, 0.071000, 0.029000
FP, 0.045, 0.145000, 0.029000
FP, 0.04, 0.073000, 0.028000
FP, 0.039, 0.073000, 0.029000
FP, 0.037, 0.071000, 0.028000
FP, 0.039, 0.070000, 0.029000
FP, 0.037, 0.069000, 0.027000
FP, 0.039, 0.083000, 0.029000
FP, 0.003, 0.053000, 0.073000
FP, 0.003, 0.077000, 0.000000
FP, 0.003, 0.156000, 0.000000
FP, 0.016, 0.098000, 0.032000
FP, 0.0055, 0.054000, 0.000000
FP, 0.0055, 0.053000, 0.000000
FP, 0.005, 0.049000, 0.000000
FP, 0.004, 0.057000, 0.000000
FP, 0.0065, 0.059000, 0.000000
FP, 0.011, 0.130000, 0.000000
FP, 0.008, 0.146000, 0.000000
FP, 0.0065, 0.098000, 0.000000
FP, 0.01, 0.259000, 0.125000
FP, 0.01, 0.857000, 0.000000
FP, 0.0025, 0.053000, 0.030000
FP, 0.0025, 0.053000, 0.030000
FP, 0.009, 0.133000, 0.034000
FP, 0.274, 0.561000, 0.300000
FP, 0.006, 0.036000, 0.000000
FP, 0.015, 0.043000, 0.034000
FP, 0.016, 0.043000, 0.036000
FP, 0.017, 0.042000, 0.036000
FP, 0.033, 0.042000, 0.036000
FP, 0.0055, 0.091000, 0.000000
FP, 0.0045, 0.091000, 0.000000
FP, 0.005, 0.091000, 0.000000
FP, 0.0035, 0.067000, 0.000000
FP, 0.0035, 0.067000, 0.000000
FP, 0.0035, 0.074000, 0.000000
FP, 0.0035, 0.069000, 0.000000
FP, 0.005, 0.043000, 0.031000
FP, 0.0055, 0.043000, 0.030000
FP, 0.0055, 0.045000, 0.030000
FP, 0.0055, 0.045000, 0.029000
FP, 0.004, 0.044000, 0.032000
FP, 0.004, 0.045000, 0.034000
FP, 0.004, 0.047000, 0.034000
FP, 0.004, 0.106000, 0.100000
FP, 0.004, 0.073000, 0.000000
FP, 0.004, 0.071000, 0.000000
FP, 0.004, 0.095000, 0.000000
FP, 0.004, 0.075000, 0.000000
FP, 0.004, 0.051000, 0.000000
FP, 0.0025, 0.114000, 0.083000
FP, 0.001, 0.065000, 0.000000
FP, 0.0015, 0.048000, 0.000000
FP, 0.002, 0.048000, 0.000000
FP, 0.002, 0.033000, 0.000000
FP, 0.002, 0.033000, 0.000000
FP, 0.002, 0.034000, 0.000000
FP, 0.002, 0.047000, 0.037000
FP, 0.002, 0.073000, 0.034000
FP, 0.002, 0.044000, 0.000000
FP, 0.0005, 0.043000, 0.000000
FP, 0.0005, 0.045000, 0.000000
FP, 0.0005, 0.045000, 0.000000
FP, 0.0005, 0.128000, 0.051000
FP, 0.0005, 0.070000, 0.032000
FP, 0.043, 0.048000, 0.069000
FP, 0.046, 0.048000, 0.069000
FP, 0.046, 0.036000, 0.000000
FP, 0.046, 0.036000, 0.000000
FP, 0.046, 0.036000, 0.000000
FP, 0.046, 0.034000, 0.000000
FP, 0.046, 0.033000, 0.000000
FP, 0.046, 0.033000, 0.000000
FP, 0.046, 0.034000, 0.000000
FP, 0.046, 0.034000, 0.000000
FP, 0.004, 0.042000, 0.000000
FP, 0.004, 0.043000, 0.000000
FP, 0.004, 0.043000, 0.000000
FP, 0.003, 0.054000, 0.029000
FP, 0.0025, 0.054000, 0.029000
FP, 0.0025, 0.056000, 0.029000
FP, 0.0025, 0.056000, 0.000000
FP, 0.0025, 0.057000, 0.000000
FP, 0.014, 0.097000, 0.000000
FP, 0.013, 0.088000, 0.000000
FP, 0.013, 0.056000, 0.000000
FP, 0.013, 0.063000, 0.000000
FP, 0.013, 0.043000, 0.000000
FP, 0.013, 0.042000, 0.000000
FP, 0.013, 0.044000, 0.000000
FP, 0.013, 0.045000, 0.000000
FP, 0.013, 0.045000, 0.000000
FP, 0.016, 0.111000, 0.050000
FP, 0.016, 0.075000, 0.048000
FP, 0.016, 0.077000, 0.048000
FP, 0.0005, 0.073000, 0.000000
FP, 0.0005, 0.071000, 0.000000
FP, 0.0005, 0.068000, 0.000000
FP, 0.0005, 0.064000, 0.000000
FP, 0.0005, 0.064000, 0.000000
FP, 0.0005, 0.047000, 0.000000
FP, 0.012, 0.073000, 0.037000
FP, 0.008, 0.050000, 0.040000
FP, 0.008, 0.049000, 0.040000
FP, 0.008, 0.050000, 0.040000
FP, 0.008, 0.050000, 0.045000
FP, 0.008, 0.066000, 0.000000
FP, 0.008, 0.167000, 0.095000
FP, 0.008, 0.051000, 0.000000
FP, 0.013, 0.073000, 0.025000
FP, 0.012, 0.073000, 0.025000
FP, 0.012, 0.103000, 0.000000
